Product_name,Div_id,Group_id,Class_id,Cat_id
Magnetrons,31000000,31700000,31710000,31711421
Microwave equipment,31000000,31700000,31710000,31711422
Microwave radio equipment,31000000,31700000,31710000,31711423
Klystrons,31000000,31700000,31710000,31711424
Valve tubes,31000000,31700000,31710000,31711430
Receiver or amplifier valves and tubes,31000000,31700000,31710000,31711440
Parts of electronic assemblies,31000000,31700000,31710000,31711500
Parts of electrical capacitors,31000000,31700000,31710000,31711510
"Parts of electrical resistors, rheostats and potentiometers",31000000,31700000,31710000,31711520
Parts of electronic valves and tubes,31000000,31700000,31710000,31711530
Microelectronic machinery and apparatus and microsystems,31000000,31700000,31710000,31712000
Microelectronic machinery and apparatus,31000000,31700000,31710000,31712100
Electronic integrated circuits and microassemblies,31000000,31700000,31710000,31712110
Phonecards,31000000,31700000,31710000,31712111
SIM cards,31000000,31700000,31710000,31712112
Cards containing integrated circuits,31000000,31700000,31710000,31712113
Integrated electronic circuits,31000000,31700000,31710000,31712114
Microassemblies,31000000,31700000,31710000,31712115
Microprocessors,31000000,31700000,31710000,31712116
Integrated circuit packages,31000000,31700000,31710000,31712117
Integrated circuit sockets or mounts,31000000,31700000,31710000,31712118
Integrated circuit lids,31000000,31700000,31710000,31712119
Microsystems,31000000,31700000,31710000,31712200
Printed circuits,31000000,31700000,31710000,31712300
Populated printed circuit boards,31000000,31700000,31710000,31712310
Unpopulated printed circuit boards,31000000,31700000,31710000,31712320
Semiconductors,31000000,31700000,31710000,31712330
Photovoltaic cells,31000000,31700000,31710000,31712331
Thyristors,31000000,31700000,31710000,31712332
Diacs,31000000,31700000,31710000,31712333
Triacs,31000000,31700000,31710000,31712334
Optical coupled isolators,31000000,31700000,31710000,31712335
Crystal oscillators,31000000,31700000,31710000,31712336
Diodes,31000000,31700000,31710000,31712340
Light-emitting diodes,31000000,31700000,31710000,31712341
Microwave or small signal diodes,31000000,31700000,31710000,31712342
Zener diodes,31000000,31700000,31710000,31712343
Schottky diodes,31000000,31700000,31710000,31712344
Tunnel diodes,31000000,31700000,31710000,31712345
Photosensitive diodes,31000000,31700000,31710000,31712346
Power or solar diodes,31000000,31700000,31710000,31712347
Laser diodes,31000000,31700000,31710000,31712348
Radio frequency (RF) diodes,31000000,31700000,31710000,31712349
Transistors,31000000,31700000,31710000,31712350
Photo sensitive transistors,31000000,31700000,31710000,31712351
Field effect transistors (FET),31000000,31700000,31710000,31712352
Metal oxide field effect transistors (MOSFET),31000000,31700000,31710000,31712353
Transistor chips,31000000,31700000,31710000,31712354
Bipolar darlington or radio frequency (RF) transistors,31000000,31700000,31710000,31712355
Unijunction transistors,31000000,31700000,31710000,31712356
Insulated gate bipolar transistors (IGBT),31000000,31700000,31710000,31712357
Junction field effect transistors (JFET),31000000,31700000,31710000,31712358
Bipolar junction transistors (BJT),31000000,31700000,31710000,31712359
Mounted piezo-electric crystals,31000000,31700000,31710000,31712360
Electromechanical equipment,31000000,31700000,31720000,
Electrotechnical equipment,31000000,31700000,31730000,
Electrotechnical supplies,31000000,31700000,31730000,31731000
Modules,31000000,31700000,31730000,31731100
"Radio, television, communication, telecommunication and related equipment",32000000,,,
"Transmission apparatus for radiotelephony, radiotelegraphy, radio broadcasting and television",32000000,32200000,,
Broadcasting equipment,32000000,32200000,32210000,
Broadcast production equipment,32000000,32200000,32210000,32211000
Television transmission apparatus without reception apparatus,32000000,32200000,32220000,
Radio beacons,32000000,32200000,32220000,32221000
Video-signal coding machines,32000000,32200000,32220000,32222000
Video transmission apparatus,32000000,32200000,32220000,32223000
Television transmission apparatus,32000000,32200000,32220000,32224000
Radio transmission apparatus with reception apparatus,32000000,32200000,32230000,
Closed-circuit television apparatus,32000000,32200000,32230000,32231000
Video-conferencing equipment,32000000,32200000,32230000,32232000
Radio-frequency booster stations,32000000,32200000,32230000,32233000
Closed-circuit television cameras,32000000,32200000,32230000,32234000
Closed-circuit surveillance system,32000000,32200000,32230000,32235000
Radio telephones,32000000,32200000,32230000,32236000
Walkie-talkies,32000000,32200000,32230000,32237000
Television cameras,32000000,32200000,32240000,
Mobile telephones,32000000,32200000,32250000,
Car telephones,32000000,32200000,32250000,32251000
Hands-free set,32000000,32200000,32250000,32251100
GSM telephones,32000000,32200000,32250000,32252000
Hands-free mobile telephones,32000000,32200000,32250000,32252100
Hands-free mobile telephones (wireless),32000000,32200000,32250000,32252110
Data-transmission equipment,32000000,32200000,32260000,
Digital transmission apparatus,32000000,32200000,32270000,
"Television and radio receivers, and sound or video recording or reproducing apparatus",32000000,32300000,,
Radio broadcast receivers,32000000,32300000,32310000,
Television and audio-visual equipment,32000000,32300000,32320000,
Television projection equipment,32000000,32300000,32320000,32321000
Film equipment,32000000,32300000,32320000,32321100
Audio-visual equipment,32000000,32300000,32320000,32321200
Audio-visual materials,32000000,32300000,32320000,32321300
Multimedia equipment,32000000,32300000,32320000,32322000
Video monitors,32000000,32300000,32320000,32323000
Colour video monitors,32000000,32300000,32320000,32323100
Monochrome video monitors,32000000,32300000,32320000,32323200
Video equipment,32000000,32300000,32320000,32323300
Video-playback equipment,32000000,32300000,32320000,32323400
Video-surveillance system,32000000,32300000,32320000,32323500
Televisions,32000000,32300000,32320000,32324000
Colour televisions,32000000,32300000,32320000,32324100
Monochrome televisions,32000000,32300000,32320000,32324200
Television equipment,32000000,32300000,32320000,32324300
Satellite antennas,32000000,32300000,32320000,32324310
Television aerials,32000000,32300000,32320000,32324400
Video tuners,32000000,32300000,32320000,32324500
Digital-TV boxes,32000000,32300000,32320000,32324600
"Apparatus for sound, video-recording and reproduction",32000000,32300000,32330000,
Turntables,32000000,32300000,32330000,32331000
Record players,32000000,32300000,32330000,32331100
Cassette players,32000000,32300000,32330000,32331200
Sound-reproduction apparatus,32000000,32300000,32330000,32331300
Recorders,32000000,32300000,32330000,32331500
MP3-player,32000000,32300000,32330000,32331600
Magnetic tape recorders,32000000,32300000,32330000,32332000
Dictating machines,32000000,32300000,32330000,32332100
Telephone-answering machines,32000000,32300000,32330000,32332200
Sound recorders,32000000,32300000,32330000,32332300
Video recording or reproducing apparatus,32000000,32300000,32330000,32333000
Video recorders,32000000,32300000,32330000,32333100
Video camcorders,32000000,32300000,32330000,32333200
Video-reproducing apparatus,32000000,32300000,32330000,32333300
Video players,32000000,32300000,32330000,32333400
Microphones and loudspeakers,32000000,32300000,32340000,
Microphones,32000000,32300000,32340000,32341000
Loudspeakers,32000000,32300000,32340000,32342000
Headphones,32000000,32300000,32340000,32342100
Earphones,32000000,32300000,32340000,32342200
Microphones and speaker sets,32000000,32300000,32340000,32342300
Acoustic devices,32000000,32300000,32340000,32342400
Sound equipment,32000000,32300000,32340000,32342410
Mini speakers,32000000,32300000,32340000,32342411
Speakers,32000000,32300000,32340000,32342412
Studio mixing console,32000000,32300000,32340000,32342420
Speech-compression system,32000000,32300000,32340000,32342430
Voice-mail system,32000000,32300000,32340000,32342440
Voice recorders,32000000,32300000,32340000,32342450
Amplifiers,32000000,32300000,32340000,32343000
Audio-frequency amplifiers,32000000,32300000,32340000,32343100
Megaphones,32000000,32300000,32340000,32343200
Reception apparatus for radiotelephony or radiotelegraphy,32000000,32300000,32340000,32344000
Portable receivers for calling and paging,32000000,32300000,32340000,32344100
Voice-logging system,32000000,32300000,32340000,32344110
Radio receivers,32000000,32300000,32340000,32344200
Radio equipment,32000000,32300000,32340000,32344210
Radio pagers,32000000,32300000,32340000,32344220
Radio stations,32000000,32300000,32340000,32344230
Radio tower,32000000,32300000,32340000,32344240
Radio installations,32000000,32300000,32340000,32344250
Radio and multiplex equipment,32000000,32300000,32340000,32344260
Radio and telephone control system,32000000,32300000,32340000,32344270
Portable radios,32000000,32300000,32340000,32344280
Parts of sound and video equipment,32000000,32300000,32350000,
Accessories for sound and video equipment,32000000,32300000,32350000,32351000
Video-editing equipment,32000000,32300000,32350000,32351100
Screens,32000000,32300000,32350000,32351200
Audio equipment accessories,32000000,32300000,32350000,32351300
Audio cassettes,32000000,32300000,32350000,32351310
Aerials and reflectors,32000000,32300000,32350000,32352000
Parts of radio and radar equipment,32000000,32300000,32350000,32352100
Radar spare parts and accessories,32000000,32300000,32350000,32352200
Sound recordings,32000000,32300000,32350000,32353000
Records,32000000,32300000,32350000,32353100
Music cassettes,32000000,32300000,32350000,32353200
Film products,32000000,32300000,32350000,32354000
Radiology film,32000000,32300000,32350000,32354100
X-ray film,32000000,32300000,32350000,32354110
Blue diazo film,32000000,32300000,32350000,32354120
Cinematographic film,32000000,32300000,32350000,32354200
Photographic film,32000000,32300000,32350000,32354300
Instant-print film,32000000,32300000,32350000,32354400
Video films,32000000,32300000,32350000,32354500
Video cassettes,32000000,32300000,32350000,32354600
Video tapes,32000000,32300000,32350000,32354700
Cling film,32000000,32300000,32350000,32354800
Intercom equipment,32000000,32300000,32360000,
Networks,32000000,32400000,,
Local area network,32000000,32400000,32410000,
Token-ring network,32000000,32400000,32410000,32411000
Communications network,32000000,32400000,32410000,32412000
Telecommunications network,32000000,32400000,32410000,32412100
Internet network,32000000,32400000,32410000,32412110
Intranet network,32000000,32400000,32410000,32412120
Integrated network,32000000,32400000,32410000,32413000
Network routers,32000000,32400000,32410000,32413100
Ethernet network,32000000,32400000,32410000,32415000
ISDN network,32000000,32400000,32410000,32416000
ISDX network,32000000,32400000,32410000,32416100
Multimedia networks,32000000,32400000,32410000,32417000
Radio network,32000000,32400000,32410000,32418000
Network equipment,32000000,32400000,32420000,
Network cabling,32000000,32400000,32420000,32421000
Network components,32000000,32400000,32420000,32422000
Network hubs,32000000,32400000,32420000,32423000
Network infrastructure,32000000,32400000,32420000,32424000
Network operating system,32000000,32400000,32420000,32425000
Network publishing system,32000000,32400000,32420000,32426000
Network system,32000000,32400000,32420000,32427000
Network upgrade,32000000,32400000,32420000,32428000
Telephone network equipment,32000000,32400000,32420000,32429000
Wide area network,32000000,32400000,32430000,
Telemetry and terminal equipment,32000000,32400000,32440000,
Telemetry equipment,32000000,32400000,32440000,32441000
Telemetry surveillance system,32000000,32400000,32440000,32441100
Telemetry and control equipment,32000000,32400000,32440000,32441200
Telematics system,32000000,32400000,32440000,32441300
Terminal equipment,32000000,32400000,32440000,32442000
Terminal boards,32000000,32400000,32440000,32442100
Terminal boxes,32000000,32400000,32440000,32442200
Terminal emulators,32000000,32400000,32440000,32442300
Termination blocks,32000000,32400000,32440000,32442400
Telecommunications equipment and supplies,32000000,32500000,,
Wireless telecommunications system,32000000,32500000,32510000,
Telecommunications cable and equipment,32000000,32500000,32520000,
Telecommunications cable,32000000,32500000,32520000,32521000
